horas_estudio,asistencia,participacion_parental,acceso_a_recursos,actividades_extracurriculares,horas_suenio,calificaciones_previas,nivel_motivacion,acceso_internet,sesiones_tutoria,ingreso_familiar,calidad_profesorado,tipo_escuela,influencia_companieros,actividad_fisica,discapacidad_aprendizaje,nivel_estudio_padres,distancia,genero,puntaje_examen
12,67,elevado,medio,si,9,57,bajo,si,0,bajo,medio,privado,positivo,2,no,universidad,moderado,hombre,61
24,77,elevado,bajo,si,9,82,bajo,si,1,medio,bajo,privado,neutral,2,no,preparatoria,cercano,hombre,67
19,93,elevado,medio,si,8,68,medio,si,1,elevado,elevado,publico,positivo,3,no,posgrado,cercano,mujer,72
20,61,elevado,elevado,no,9,68,medio,si,1,elevado,bajo,privado,positivo,3,no,preparatoria,cercano,mujer,65
30,64,elevado,medio,no,6,81,bajo,si,3,medio,bajo,publico,negativo,2,no,universidad,cercano,mujer,68
20,100,bajo,medio,si,6,61,elevado,no,3,medio,bajo,publico,positivo,4,no,universidad,lejano,hombre,70
22,71,medio,bajo,si,8,57,medio,si,1,bajo,elevado,publico,negativo,4,no,preparatoria,moderado,hombre,63
13,99,elevado,bajo,no,7,83,medio,si,1,medio,bajo,publico,neutral,4,no,posgrado,lejano,mujer,69
19,67,medio,bajo,no,10,50,medio,si,0,elevado,medio,publico,positivo,3,no,preparatoria,cercano,hombre,62
24,74,elevado,elevado,no,4,95,elevado,si,1,elevado,medio,publico,neutral,4,no,posgrado,moderado,mujer,71
11,90,bajo,bajo,si,8,59,bajo,si,1,bajo,elevado,publico,positivo,4,no,preparatoria,cercano,hombre,64
21,86,elevado,medio,no,8,72,medio,si,0,elevado,elevado,publico,positivo,3,no,preparatoria,moderado,hombre,69
21,83,medio,elevado,si,6,61,elevado,si,2,bajo,elevado,publico,positivo,3,no,posgrado,cercano,hombre,71
20,81,bajo,medio,si,6,61,bajo,no,0,bajo,medio,publico,positivo,4,si,preparatoria,cercano,mujer,63
26,94,bajo,elevado,si,6,92,bajo,si,1,bajo,elevado,publico,neutral,3,no,preparatoria,cercano,mujer,72
22,69,medio,bajo,si,5,79,medio,si,1,bajo,bajo,publico,positivo,3,no,universidad,cercano,hombre,66
29,78,elevado,medio,si,9,66,medio,si,2,bajo,medio,publico,neutral,4,no,preparatoria,moderado,hombre,69
14,66,medio,bajo,si,10,63,bajo,si,0,bajo,medio,publico,positivo,3,no,preparatoria,moderado,hombre,60
21,84,elevado,elevado,si,6,61,bajo,si,1,medio,elevado,privado,negativo,4,no,preparatoria,moderado,mujer,68
21,70,medio,elevado,no,6,78,medio,si,3,medio,bajo,publico,neutral,2,no,universidad,lejano,hombre,65
14,73,elevado,medio,no,5,87,elevado,si,2,medio,bajo,publico,positivo,4,no,universidad,cercano,mujer,67
26,79,medio,bajo,si,5,63,medio,si,0,bajo,medio,publico,positivo,2,no,preparatoria,cercano,hombre,66
34,61,medio,bajo,si,6,67,elevado,si,1,elevado,medio,privado,neutral,2,no,posgrado,moderado,hombre,68
20,64,bajo,medio,si,9,86,medio,si,0,bajo,elevado,privado,negativo,4,no,preparatoria,cercano,mujer,63
23,87,elevado,elevado,si,10,87,medio,si,1,medio,bajo,privado,positivo,3,no,universidad,cercano,hombre,73
21,77,medio,bajo,si,6,60,medio,si,1,medio,bajo,privado,neutral,3,no,universidad,moderado,hombre,66
16,95,bajo,medio,si,6,69,bajo,si,2,bajo,elevado,publico,neutral,3,si,universidad,cercano,hombre,67
9,88,bajo,medio,si,5,93,bajo,si,2,medio,bajo,publico,neutral,4,no,posgrado,cercano,hombre,66
16,60,medio,bajo,no,8,87,bajo,si,0,bajo,bajo,publico,positivo,5,no,preparatoria,cercano,hombre,60
12,85,elevado,elevado,no,8,58,bajo,si,1,bajo,elevado,publico,positivo,3,no,posgrado,cercano,hombre,67
30,64,medio,bajo,no,7,69,medio,si,3,elevado,bajo,publico,negativo,4,no,preparatoria,cercano,mujer,67
19,91,medio,bajo,si,6,99,elevado,si,0,medio,bajo,publico,neutral,2,no,preparatoria,cercano,mujer,70
18,100,elevado,bajo,no,9,76,bajo,si,1,bajo,medio,publico,positivo,2,no,preparatoria,cercano,mujer,69
25,81,medio,bajo,si,8,86,medio,si,1,bajo,medio,publico,negativo,3,no,posgrado,cercano,hombre,68
13,87,elevado,bajo,si,8,55,elevado,si,1,elevado,elevado,privado,positivo,3,no,preparatoria,cercano,mujer,67
15,69,medio,elevado,no,8,92,bajo,si,0,bajo,medio,publico,neutral,1,no,universidad,moderado,hombre,63
20,78,elevado,medio,no,7,80,elevado,si,2,elevado,medio,publico,positivo,3,no,universidad,cercano,hombre,70
26,94,bajo,medio,no,6,59,elevado,si,4,bajo,medio,publico,neutral,3,no,preparatoria,cercano,mujer,71
23,67,elevado,elevado,si,8,69,bajo,si,1,elevado,medio,publico,neutral,2,no,preparatoria,cercano,mujer,67
21,71,medio,bajo,no,8,54,elevado,si,1,medio,bajo,privado,neutral,3,no,preparatoria,cercano,hombre,64
20,78,bajo,medio,no,8,89,elevado,no,0,medio,bajo,privado,neutral,4,no,universidad,cercano,mujer,66
22,88,medio,bajo,si,5,87,bajo,si,1,bajo,elevado,publico,neutral,3,no,posgrado,cercano,hombre,70
21,75,medio,bajo,si,8,75,elevado,si,1,medio,bajo,privado,negativo,2,no,preparatoria,moderado,hombre,65
14,97,bajo,medio,si,7,73,medio,si,2,medio,bajo,publico,positivo,3,no,universidad,moderado,hombre,68
20,64,medio,bajo,si,6,73,elevado,si,3,medio,elevado,publico,negativo,5,no,posgrado,lejano,mujer,65
14,75,elevado,medio,no,8,52,medio,si,3,medio,bajo,publico,neutral,1,no,posgrado,cercano,hombre,65
20,88,medio,bajo,si,7,68,medio,si,0,bajo,elevado,publico,positivo,4,no,universidad,cercano,mujer,69
17,69,medio,bajo,no,10,56,medio,si,1,medio,bajo,publico,neutral,4,no,preparatoria,cercano,mujer,63
35,86,bajo,medio,no,8,59,medio,si,2,bajo,bajo,publico,positivo,2,no,universidad,moderado,mujer,70
20,67,bajo,bajo,si,7,98,medio,si,1,medio,bajo,publico,neutral,4,no,universidad,cercano,hombre,64
12,62,medio,elevado,si,7,63,elevado,si,1,elevado,medio,publico,neutral,4,no,preparatoria,cercano,mujer,62
19,65,elevado,elevado,si,5,74,medio,si,1,bajo,,privado,positivo,3,no,preparatoria,cercano,mujer,66
23,97,elevado,bajo,si,9,94,elevado,si,2,bajo,medio,publico,positivo,3,no,preparatoria,moderado,hombre,73
30,82,medio,elevado,si,7,71,medio,si,3,bajo,elevado,publico,neutral,3,no,posgrado,lejano,mujer,72
16,92,medio,bajo,si,7,76,elevado,no,0,elevado,medio,privado,neutral,2,no,posgrado,lejano,hombre,68
11,73,medio,elevado,no,5,58,medio,no,0,medio,bajo,privado,positivo,4,no,universidad,cercano,hombre,62
25,84,medio,bajo,no,8,64,medio,si,2,bajo,medio,privado,neutral,4,no,preparatoria,,hombre,67
12,80,medio,bajo,no,6,75,medio,si,1,bajo,elevado,publico,negativo,4,no,preparatoria,moderado,hombre,62
17,98,elevado,elevado,no,6,68,medio,si,2,medio,bajo,publico,positivo,3,no,preparatoria,cercano,hombre,72
18,90,bajo,elevado,no,7,52,elevado,si,2,medio,elevado,publico,negativo,2,no,preparatoria,cercano,hombre,67
20,89,elevado,medio,si,6,70,bajo,si,1,bajo,medio,privado,positivo,3,no,preparatoria,moderado,mujer,68
24,62,bajo,elevado,si,6,91,medio,si,2,medio,bajo,publico,neutral,3,no,preparatoria,moderado,mujer,65
16,82,medio,bajo,no,7,56,bajo,si,0,elevado,elevado,privado,negativo,1,si,preparatoria,lejano,mujer,79
18,79,elevado,bajo,no,9,51,elevado,si,2,medio,bajo,privado,positivo,3,no,preparatoria,cercano,hombre,66
20,97,medio,bajo,si,8,56,bajo,si,1,bajo,medio,privado,neutral,2,no,preparatoria,cercano,mujer,68
21,70,bajo,bajo,si,8,84,medio,si,1,elevado,elevado,publico,positivo,3,si,posgrado,cercano,hombre,65
21,71,medio,elevado,si,8,90,medio,si,3,bajo,medio,publico,neutral,4,no,preparatoria,moderado,mujer,67
23,76,medio,elevado,si,6,52,bajo,si,3,medio,bajo,publico,neutral,4,no,universidad,moderado,hombre,67
25,70,bajo,medio,si,9,94,medio,si,1,medio,,publico,neutral,4,no,preparatoria,moderado,hombre,67
22,65,medio,bajo,si,4,81,elevado,si,5,medio,bajo,publico,positivo,4,no,universidad,lejano,mujer,68
23,94,medio,elevado,no,8,76,bajo,si,3,medio,bajo,publico,positivo,3,no,preparatoria,moderado,hombre,72
11,82,elevado,medio,no,8,63,elevado,si,1,medio,bajo,publico,neutral,5,no,preparatoria,cercano,hombre,65
20,94,bajo,medio,no,7,69,bajo,si,0,bajo,medio,publico,positivo,3,si,preparatoria,moderado,mujer,65
23,93,medio,bajo,si,6,97,bajo,no,1,medio,bajo,publico,positivo,2,no,universidad,moderado,hombre,70
24,71,medio,bajo,si,7,96,medio,si,2,bajo,,publico,negativo,2,no,preparatoria,cercano,hombre,67
16,82,medio,elevado,si,6,81,medio,si,1,medio,bajo,privado,neutral,4,no,universidad,cercano,hombre,68
16,63,medio,bajo,no,8,79,medio,si,2,bajo,elevado,publico,positivo,3,no,universidad,moderado,hombre,63
17,97,medio,bajo,si,8,61,bajo,si,2,bajo,medio,publico,neutral,2,no,preparatoria,cercano,hombre,68
23,76,medio,elevado,si,8,98,medio,si,0,medio,bajo,publico,neutral,2,no,posgrado,moderado,mujer,69
26,76,bajo,bajo,si,8,88,bajo,si,2,bajo,bajo,publico,positivo,4,no,preparatoria,cercano,hombre,66
18,72,elevado,medio,si,8,69,elevado,no,2,elevado,medio,publico,neutral,4,si,preparatoria,lejano,mujer,64
25,78,elevado,bajo,si,8,91,medio,si,3,bajo,medio,publico,negativo,4,no,preparatoria,cercano,hombre,69
21,70,bajo,medio,no,6,61,medio,si,1,bajo,medio,publico,neutral,3,no,preparatoria,cercano,hombre,62
19,75,medio,elevado,si,5,61,elevado,si,0,medio,bajo,publico,negativo,3,no,preparatoria,cercano,mujer,65
19,92,medio,bajo,si,7,90,medio,si,1,bajo,elevado,publico,positivo,2,no,preparatoria,cercano,mujer,70
24,93,bajo,elevado,si,8,78,medio,si,1,elevado,medio,publico,neutral,4,no,preparatoria,cercano,mujer,72
22,72,medio,bajo,no,5,78,elevado,si,1,bajo,elevado,publico,positivo,3,no,preparatoria,cercano,mujer,66
34,79,elevado,bajo,si,7,79,bajo,si,3,medio,elevado,privado,negativo,2,si,preparatoria,moderado,hombre,70
15,95,medio,bajo,no,9,56,medio,no,3,bajo,elevado,publico,positivo,1,no,preparatoria,cercano,hombre,67
23,62,elevado,elevado,si,7,67,bajo,si,1,bajo,medio,publico,negativo,4,no,posgrado,moderado,mujer,65
17,96,medio,bajo,si,9,79,bajo,no,3,medio,bajo,privado,neutral,2,no,posgrado,moderado,hombre,68
15,69,bajo,medio,si,9,62,bajo,si,2,medio,elevado,publico,neutral,3,no,preparatoria,moderado,hombre,62
20,87,bajo,medio,si,7,75,elevado,si,1,bajo,medio,publico,negativo,3,no,posgrado,cercano,hombre,68
21,83,elevado,medio,no,6,78,medio,si,2,elevado,elevado,publico,positivo,3,si,preparatoria,cercano,mujer,69
38,82,medio,bajo,no,6,97,bajo,si,2,bajo,medio,privado,negativo,3,no,universidad,cercano,hombre,72
19,94,bajo,medio,no,7,62,medio,si,0,medio,bajo,publico,negativo,3,si,preparatoria,moderado,hombre,65
13,64,medio,elevado,si,5,72,medio,si,2,medio,bajo,privado,neutral,2,no,posgrado,moderado,hombre,63
22,74,elevado,elevado,si,5,99,medio,si,0,bajo,medio,publico,neutral,2,no,universidad,cercano,mujer,68
8,82,elevado,bajo,no,4,59,medio,si,1,medio,bajo,publico,neutral,2,no,universidad,cercano,hombre,62
19,92,medio,bajo,si,7,89,medio,no,0,bajo,elevado,privado,neutral,2,no,posgrado,cercano,hombre,69
20,69,medio,bajo,no,10,59,medio,si,2,elevado,elevado,publico,positivo,4,no,preparatoria,cercano,mujer,65
25,92,elevado,medio,no,4,93,elevado,si,3,elevado,medio,publico,neutral,2,no,preparatoria,cercano,mujer,74
26,76,elevado,bajo,si,7,74,medio,si,4,medio,elevado,publico,positivo,3,no,preparatoria,moderado,mujer,70
17,68,medio,bajo,si,7,99,elevado,si,2,medio,bajo,publico,positivo,3,no,preparatoria,cercano,mujer,65
19,90,elevado,elevado,no,7,59,bajo,si,3,elevado,medio,publico,neutral,3,no,universidad,moderado,hombre,70
15,64,bajo,bajo,si,9,84,bajo,si,0,medio,bajo,publico,neutral,3,no,universidad,lejano,hombre,59
13,81,bajo,medio,si,6,85,bajo,si,1,bajo,medio,privado,neutral,3,no,preparatoria,moderado,hombre,63
22,63,bajo,elevado,si,4,86,bajo,si,0,bajo,elevado,publico,neutral,4,no,universidad,cercano,mujer,64
12,74,bajo,elevado,si,6,55,elevado,si,0,medio,bajo,publico,positivo,3,no,posgrado,cercano,hombre,63
18,84,elevado,bajo,no,6,64,medio,si,2,bajo,elevado,publico,positivo,2,no,preparatoria,cercano,mujer,67
14,82,medio,bajo,si,4,67,medio,si,1,elevado,medio,publico,neutral,4,no,preparatoria,moderado,mujer,65
23,76,medio,bajo,no,7,66,medio,si,2,medio,bajo,publico,neutral,3,no,universidad,cercano,hombre,67
31,77,elevado,medio,no,5,84,medio,si,2,elevado,elevado,publico,positivo,5,no,,cercano,hombre,73
12,69,elevado,elevado,si,7,53,bajo,si,2,bajo,elevado,publico,neutral,3,no,universidad,cercano,hombre,64
9,78,bajo,elevado,no,6,87,medio,si,0,medio,elevado,privado,positivo,3,no,posgrado,cercano,hombre,65
19,98,medio,elevado,si,5,76,medio,si,2,medio,bajo,privado,positivo,3,no,preparatoria,moderado,hombre,72
20,94,elevado,medio,no,8,59,elevado,si,3,medio,bajo,publico,positivo,4,no,preparatoria,cercano,mujer,72
21,66,elevado,medio,no,7,61,medio,si,2,elevado,elevado,publico,neutral,2,no,universidad,cercano,hombre,66
17,61,elevado,medio,si,7,55,elevado,si,1,medio,bajo,privado,negativo,2,si,universidad,cercano,hombre,62
19,97,bajo,medio,no,8,73,medio,si,2,medio,bajo,privado,negativo,1,no,universidad,cercano,hombre,68
22,81,medio,bajo,si,7,80,bajo,si,1,medio,bajo,publico,positivo,3,no,universidad,moderado,mujer,67
26,82,elevado,bajo,no,7,79,medio,si,1,medio,bajo,publico,positivo,2,si,posgrado,cercano,mujer,69
8,91,elevado,bajo,no,6,98,medio,si,1,medio,bajo,privado,positivo,3,no,preparatoria,cercano,mujer,67
18,73,medio,bajo,no,5,65,medio,si,1,bajo,elevado,publico,negativo,3,no,universidad,moderado,mujer,63
21,79,bajo,medio,si,7,88,bajo,si,0,bajo,medio,privado,negativo,4,no,preparatoria,moderado,hombre,65
14,99,elevado,medio,no,6,86,bajo,si,2,elevado,elevado,privado,negativo,4,no,universidad,cercano,hombre,71
30,87,medio,bajo,no,8,53,bajo,si,1,bajo,elevado,privado,neutral,1,no,posgrado,cercano,hombre,70
16,66,medio,bajo,si,7,97,medio,si,5,bajo,elevado,publico,positivo,3,no,posgrado,cercano,hombre,68
20,65,medio,bajo,si,8,97,elevado,si,0,bajo,medio,publico,negativo,3,no,universidad,cercano,mujer,65
23,68,medio,elevado,si,6,70,medio,si,4,medio,bajo,publico,positivo,2,no,preparatoria,cercano,hombre,68
16,91,medio,bajo,si,5,71,medio,si,2,elevado,medio,publico,negativo,3,no,universidad,cercano,hombre,69
9,72,medio,elevado,si,10,91,medio,no,1,elevado,medio,publico,neutral,2,no,preparatoria,lejano,mujer,62
17,61,bajo,elevado,si,7,75,medio,no,2,medio,elevado,publico,negativo,4,no,universidad,cercano,mujer,62
26,98,elevado,bajo,no,8,90,bajo,si,1,elevado,bajo,publico,positivo,2,si,posgrado,moderado,mujer,72
18,67,elevado,medio,no,5,52,elevado,si,0,medio,bajo,privado,neutral,4,no,posgrado,moderado,hombre,64
15,60,elevado,medio,no,7,63,bajo,si,0,bajo,elevado,publico,positivo,1,si,preparatoria,lejano,mujer,58
26,69,elevado,medio,no,9,55,bajo,si,1,bajo,medio,publico,neutral,3,no,universidad,cercano,hombre,66
18,69,medio,bajo,si,5,73,bajo,si,1,bajo,elevado,publico,positivo,4,no,posgrado,moderado,hombre,64
17,77,medio,elevado,si,10,93,bajo,si,3,elevado,elevado,privado,positivo,1,no,universidad,lejano,mujer,68
21,97,bajo,bajo,no,7,78,medio,si,0,elevado,medio,publico,neutral,3,no,posgrado,cercano,mujer,69
25,95,bajo,elevado,no,6,76,medio,si,1,bajo,medio,publico,positivo,5,no,preparatoria,cercano,hombre,71
34,78,medio,elevado,si,8,68,medio,si,1,medio,bajo,publico,negativo,2,no,universidad,cercano,hombre,71
25,76,medio,bajo,si,9,53,medio,si,0,elevado,elevado,privado,positivo,3,no,preparatoria,moderado,hombre,67
27,82,elevado,bajo,si,6,88,medio,si,2,elevado,elevado,privado,neutral,3,no,preparatoria,cercano,hombre,71
17,70,medio,bajo,si,6,79,bajo,si,2,medio,bajo,publico,positivo,3,no,preparatoria,,mujer,64
14,62,medio,bajo,si,7,97,elevado,si,0,medio,bajo,publico,positivo,1,no,preparatoria,moderado,hombre,62
20,98,medio,bajo,no,8,72,medio,si,1,elevado,medio,publico,negativo,4,no,preparatoria,cercano,mujer,70
21,67,bajo,elevado,no,7,70,bajo,si,2,bajo,medio,privado,negativo,2,no,posgrado,moderado,mujer,63
14,68,elevado,medio,si,8,99,elevado,si,0,elevado,medio,publico,positivo,3,no,preparatoria,cercano,mujer,66
19,79,medio,bajo,si,8,57,bajo,si,2,bajo,bajo,publico,positivo,3,no,preparatoria,moderado,hombre,65
22,80,medio,elevado,no,7,63,medio,si,1,elevado,medio,publico,positivo,3,no,universidad,cercano,hombre,69
22,61,elevado,bajo,si,6,74,medio,si,1,bajo,medio,publico,negativo,3,no,preparatoria,cercano,hombre,63
23,66,medio,bajo,no,7,76,bajo,si,1,elevado,medio,publico,neutral,2,no,universidad,moderado,hombre,64
22,75,medio,bajo,si,10,77,elevado,si,2,bajo,bajo,publico,neutral,2,no,preparatoria,cercano,hombre,66
17,87,medio,bajo,si,7,61,medio,si,4,elevado,medio,publico,negativo,3,si,preparatoria,cercano,mujer,67
17,69,elevado,elevado,si,9,96,medio,si,2,bajo,medio,publico,negativo,3,no,universidad,lejano,hombre,66
13,77,bajo,elevado,no,6,85,bajo,si,2,bajo,medio,publico,neutral,4,no,posgrado,cercano,mujer,65
31,82,elevado,medio,si,7,63,medio,no,2,elevado,medio,privado,positivo,2,no,posgrado,moderado,hombre,72
20,96,elevado,medio,si,8,65,elevado,si,0,medio,bajo,publico,neutral,2,no,preparatoria,cercano,mujer,70
19,73,medio,bajo,si,9,94,medio,si,1,elevado,bajo,publico,positivo,1,no,universidad,cercano,mujer,67
14,65,medio,elevado,no,9,69,bajo,si,4,medio,,publico,neutral,3,no,universidad,cercano,hombre,64
38,80,elevado,medio,no,5,78,medio,si,1,bajo,medio,publico,positivo,4,no,universidad,lejano,mujer,72
14,90,medio,bajo,si,9,56,medio,si,0,bajo,medio,publico,neutral,4,no,preparatoria,cercano,mujer,65
17,64,elevado,bajo,si,10,63,medio,si,0,elevado,medio,publico,positivo,3,no,preparatoria,moderado,mujer,62
22,77,medio,elevado,no,6,71,elevado,si,3,bajo,medio,publico,negativo,4,no,preparatoria,lejano,mujer,67
24,61,medio,bajo,no,6,83,elevado,si,0,medio,bajo,publico,positivo,3,si,preparatoria,cercano,hombre,64
26,61,medio,bajo,no,7,64,bajo,si,0,medio,bajo,privado,negativo,3,no,posgrado,,hombre,63
31,79,medio,elevado,no,7,98,medio,si,1,medio,elevado,publico,neutral,2,no,universidad,moderado,hombre,72
23,72,bajo,medio,no,6,61,elevado,si,1,elevado,medio,publico,positivo,5,no,preparatoria,cercano,hombre,66
14,94,elevado,medio,si,5,89,medio,si,0,medio,bajo,publico,positivo,1,no,posgrado,cercano,mujer,70
18,84,medio,bajo,si,9,68,bajo,si,0,medio,elevado,privado,negativo,2,no,posgrado,cercano,mujer,66
22,78,elevado,elevado,no,6,92,bajo,si,1,elevado,elevado,publico,positivo,3,no,preparatoria,moderado,hombre,70
32,76,bajo,bajo,si,6,96,bajo,si,0,bajo,elevado,publico,neutral,2,no,preparatoria,moderado,mujer,67
12,80,medio,bajo,si,7,59,elevado,si,1,bajo,elevado,publico,positivo,2,no,preparatoria,cercano,mujer,64
27,62,elevado,medio,no,5,75,medio,si,2,medio,elevado,publico,positivo,2,no,,cercano,hombre,67
21,96,elevado,elevado,si,5,58,medio,si,0,elevado,elevado,publico,neutral,4,no,universidad,lejano,hombre,72
25,100,elevado,bajo,no,6,85,bajo,si,1,medio,bajo,publico,positivo,3,no,preparatoria,cercano,hombre,72
19,67,elevado,medio,si,8,92,bajo,si,2,elevado,medio,publico,neutral,5,no,posgrado,moderado,mujer,68
15,65,medio,bajo,si,7,69,medio,si,1,elevado,medio,publico,neutral,3,no,posgrado,cercano,mujer,64
25,66,elevado,medio,si,4,70,medio,no,1,elevado,medio,publico,positivo,3,no,preparatoria,moderado,hombre,66
24,86,bajo,elevado,no,9,60,medio,si,0,bajo,elevado,privado,positivo,3,no,universidad,lejano,hombre,68
26,86,bajo,bajo,no,8,65,bajo,si,0,bajo,elevado,publico,neutral,4,no,preparatoria,cercano,mujer,66
20,94,bajo,elevado,si,7,66,elevado,si,1,bajo,elevado,privado,positivo,1,no,preparatoria,cercano,mujer,70
16,90,elevado,elevado,si,7,58,elevado,si,1,bajo,medio,publico,neutral,4,no,posgrado,cercano,mujer,70
11,78,bajo,elevado,si,8,65,medio,si,0,medio,,privado,neutral,2,no,preparatoria,,mujer,62
25,85,bajo,medio,si,10,95,medio,si,0,medio,bajo,publico,positivo,1,no,universidad,cercano,hombre,69
23,88,medio,bajo,si,8,66,bajo,si,2,medio,elevado,privado,positivo,2,no,universidad,moderado,hombre,69
14,81,medio,bajo,si,7,64,medio,si,2,medio,bajo,publico,positivo,4,si,universidad,cercano,hombre,66
17,79,elevado,elevado,no,5,69,medio,si,4,bajo,medio,publico,negativo,3,no,posgrado,cercano,mujer,68
17,86,medio,elevado,no,7,98,medio,si,2,bajo,elevado,publico,positivo,5,no,posgrado,moderado,hombre,71
11,82,medio,bajo,si,8,88,medio,no,1,bajo,medio,privado,negativo,2,no,posgrado,moderado,mujer,64
15,86,bajo,elevado,no,7,60,medio,si,2,medio,bajo,publico,positivo,3,no,universidad,cercano,hombre,67
13,85,medio,elevado,si,6,88,medio,si,2,medio,elevado,publico,positivo,3,no,preparatoria,moderado,mujer,68
18,89,bajo,elevado,si,8,88,bajo,si,0,elevado,,publico,negativo,1,no,,moderado,hombre,67
16,86,medio,bajo,no,6,98,elevado,si,1,bajo,medio,publico,neutral,3,no,posgrado,cercano,hombre,68
10,81,medio,elevado,si,8,95,medio,si,5,bajo,elevado,publico,positivo,3,no,preparatoria,cercano,mujer,69
32,87,medio,elevado,si,6,55,medio,si,0,bajo,elevado,publico,neutral,3,no,preparatoria,cercano,hombre,71
28,78,elevado,bajo,si,4,73,bajo,no,3,bajo,medio,privado,positivo,4,no,preparatoria,moderado,mujer,68
15,70,elevado,elevado,no,6,85,elevado,si,0,bajo,medio,privado,positivo,2,no,universidad,moderado,hombre,65
22,60,bajo,medio,no,7,99,medio,si,1,bajo,elevado,publico,neutral,3,no,universidad,moderado,hombre,63
23,82,bajo,medio,si,8,54,medio,si,0,medio,elevado,publico,negativo,1,no,preparatoria,cercano,mujer,65
27,84,elevado,elevado,no,8,68,bajo,si,3,bajo,elevado,privado,positivo,2,si,posgrado,cercano,mujer,72
15,99,bajo,medio,si,5,75,bajo,si,2,medio,bajo,publico,neutral,1,no,universidad,moderado,hombre,67
27,74,medio,elevado,no,7,71,medio,si,1,medio,bajo,publico,positivo,3,no,preparatoria,cercano,mujer,69
17,76,medio,bajo,no,6,73,medio,si,3,bajo,elevado,privado,neutral,3,no,posgrado,cercano,hombre,67
